7511,582
6604,3950
6053,5436
370,1657
6800,1419
4045,9122
688,709
5528,2277
8351,3178
6392,6223
5076,8030
5841,1209
5273,7916
977,6455
3043,5519
7754,95
5878,5771
3553,9270
215,4576
3908,287
7581,4406
51,9949
4478,4743
4016,8447
9010,2665
2659,7789
1298,5108
4199,2251
2445,3222
8930,679
6611,2217
3556,8017
4818,8200
2777,8411
6902,6291
8368,143
2925,5161
6504,3957
1792,3735
4622,3798
5139,19
1347,3695
6342,4530
4400,3686
3213,8930
4072,246
2532,1535
5399,5381
1701,2206
8040,4970
5899,5758
4040,4073
5321,6975
2624,6684
434,7121
3549,1669
971,1184
2783,9166
4879,7489
3955,4266
3614,7326
4682,5866
5750,5010
6093,4707
1275,3077
1113,5828
3955,4256
7378,3632
4091,2347
634,1590
5119,1181
6577,7509
1503,8137
1414,5590
970,4694
5156,3991
3554,8623
6296,1776
2725,8271
3499,412
269,1702
3849,6465
1186,3203
4881,5234
5013,1351
2485,7173
1682,6306
9407,84
7586,158
2928,4457
3528,594
8917,535
9802,1521
6002,3607
4697,8112
2620,1080
3759,5977
1710,6865
7058,4444
200,5874
1555,95
9809,1702
112,4529
2169,6710
4817,4214
1377,2487
8858,1210
1094,5719
3038,8343
6436,7097
1964,6004
4250,2137
1078,409
3790,5115
4117,8659
1643,8640
5493,6990
4947,7225
590,1666
7478,1908
8287,3510
840,1307
4172,8407
345,5831
453,6481
5458,3590
3231,3340
6438,3170
2271,5441
4487,2889
5146,8533
1639,7978
2396,58
2695,3108
5836,4731
9104,2740
1650,4351
3212,4327
5399,2468
2125,810
9762,1709
6311,1093
4427,4651
8135,3347
932,3853
963,363
67,6916
4910,1928
7556,1480
7528,3676
6778,6742
95,2873
1039,5021
4418,1774
4394,1716
4415,8516
499,3924
2154,8431
3987,3557
3034,8171
9230,2094
6347,544
4265,4889
8840,3007
4086,4261
4394,1080
6771,2349
8271,3117
1743,7323
1154,2516
7705,567
2936,3495
2057,8457
2104,8053
6275,1818
2491,3865
1224,7018
7831,2307
9720,1882
7143,6926
274,8216
3764,7900
6952,1052
4453,6797
2026,9324
4163,143
98,5316
1977,2256
4833,5303
3153,1480
5686,7463
7410,1423
3881,485
7669,1013
1274,8755
2500,3767
3481,5991
1439,6243
1268,4941
8176,80
7307,3825
7869,3756
4326,3935
1846,2019
1420,2408
5964,4631
127,434
7375,4982
5345,526
3532,8250
5904,5739
7549,465
4716,169
400,981
3477,95
1423,8613
3077,6865
3840,1642
9917,603
162,3970
403,8288
5165,453
5400,4450
1227,7411
3743,1296
2441,8515
364,3372
2292,1448
122,8165
1907,3454
5878,2692
928,6893
3959,1221
2231,4247
9435,795
3743,8833
4979,6590
3034,4312
1272,3819
519,8709
3991,7781
7328,6783
1282,3069
5482,3475
4863,8256
7138,408
5405,2509
8364,4388
204,4773
2701,8348
4401,1240
5343,722
4661,7498
4568,5422
7164,6870
1648,1496
5876,2857
5425,6917
4830,3174
3202,2417
8862,1045
1709,252
8273,694
7734,5442
9366,3425
1130,3858
7195,5031
3,7147
2208,5398
3926,647
1950,2934
1380,2499
8718,1028
2595,3249
8444,4423
8083,1525
3431,103
1842,9154
2135,3280
6526,339
8164,999
884,2768
6293,3058
8019,2495
4674,3554
3091,7079
8118,4930
4845,8273
1772,8117
4465,6305
6574,7453
322,9337
1604,3054
642,4454
6352,3340
9302,2121
5462,1704
5066,1223
843,6856
6200,1363
9429,818
4960,6725
4639,226
4971,7408
7048,7085
5437,5394
3460,6840
730,695
2667,7704
5863,4931
8721,1368
3415,3846
105,2891
849,3360
9240,1452
4835,4243
5285,6159
1581,2294
3327,4884
4044,843
4007,8504
4688,2415
7710,825
295,436
2231,2566
5449,4649
617,9551
7,2839
963,4434
4228,7624
3531,6104
7077,4012
1867,2151
272,3386
9283,1396
5163,479
5083,890
175,3474
5773,4149
7384,6028
3749,2869
6632,2191
8135,4940
6645,2033
5331,3891
7479,3607
8120,3622
2011,625
91,4110
4915,7979
5947,7475
4543,1339
3521,263
6504,7539
2350,6548
1095,7496
240,1167
7854,6121
6591,204
3963,745
375,892
785,3879
301,1696
1535,129
5575,3531
7928,2118
7405,3309
9852,1250
2667,3778
7268,5215
7790,6218
3736,8052
2275,3311
574,2222
4058,5670
734,1381
6844,4436
1990,9284
6832,1876
2447,9164
6814,7250
5699,7429
5755,879
1432,6440
4203,3882
4477,6796
8649,1162
5295,7252
2856,3706
5822,566
8757,3768
893,9918
4163,6972
9052,3140
962,1201
1644,1729
94,9336
7389,5664
721,5657
361,5752
8137,2029
8793,713
4256,7223
1182,72
1698,4822
5364,433
183,1023
1829,4880
4145,4054
8609,2384
3921,5718
6415,6215
6574,5106
768,7518
1025,4052
5982,4789
1695,207
7057,4499
2440,9608
2770,392
1369,8096
7237,5055
7569,6409
2416,8401
4539,1438
8658,2438
6713,3409
3640,6715
1971,2038
1153,1035
3248,1261
4074,2064
650,5824
6114,3231
5884,5754
451,2071
6886,6653
4861,7351
3372,6249
3460,6185
6410,443
7514,4748
4992,1355
9346,1099
7392,2220
1344,5102
6944,6331
2970,4158
6306,6391
891,9935
3822,2407
4130,247
3107,4402
1153,6975
9003,2338
2063,4963
2199,213
4642,824
8949,2996
2447,1455
3193,6936
6395,254
8780,576
6083,4576
4596,8101
3317,6865
1366,9202
2087,949
2151,700
5641,3978
3610,4716
234,3328
7258,4919
3066,2605
2766,3610
3197,8110
3305,3908
4590,2239
5791,4844
5284,3775
6754,4594
7291,3605
3103,5607
2102,4
2975,3392
1733,6304
4211,4920
6770,3468
3329,4020
8795,1775
4443,3916
2220,110
957,8822
4121,4988
294,3568
2823,3697
9478,659
7204,6015
296,6462
2723,5880
5803,8062
7015,2807
2507,8495
1802,2954
8135,3486
3399,6019
2111,904
5245,6198
41,7591
7525,5640
5697,3278
200,2754
2792,7767
2055,2085
1674,7978
9265,2134
4517,2835
2178,269
3689,8744
6568,316
5045,3835
7124,6342
5871,5754
6080,3335
4924,3021
2951,3611
7954,4088
3968,3403
5679,7635
1620,3061
660,1404
2722,661
5256,25
1498,6291
4988,7173
7509,4517
5050,5920
3235,875
3946,2268
7107,873
5214,1319
1644,533
3947,5714
780,8300
5054,1760
5293,6490
1967,3640
6358,3149
7541,280
4610,8247
3469,2132
4957,3967
5328,8404
5412,5447
5138,7267
1434,6902
2175,9071
7751,6298
1071,1856
608,8320
5424,6380
4623,3767
2101,6803
6858,6454
1110,5853
7920,4922
7923,2768
1090,7595
8076,3308
3466,3785
4424,7089
1898,2976
6333,4423
5672,3215
4921,6532
1473,6408
180,4161
1162,8717
931,9920
3081,6845
419,4687
7133,2732
915,691
6413,7029
4385,2744
4729,220
3363,8776
2886,3703
3824,3659
1130,96
1668,6849
6316,4050
1489,3905
3141,7720
1925,8022
3398,1186
6000,2223
3486,191
6126,3750
2825,369
9350,1056
6150,5484
3181,3241
7382,1440
7025,3097
1077,4630
2075,8456
549,8846
3073,3668
2697,7776
4020,6462
8714,1431
162,5366
5457,7045
4974,1405
956,7651
4875,2123
6042,3863
2876,4302
5032,1143
6253,3397
1948,5424
1478,3611
2204,23
2064,4049
7656,4669
1426,1069
860,9878
5359,8431
741,1639
6570,4092
961,4677
4077,802
3541,5422
8705,863
1045,1350
7575,4536
1091,9274
7390,4691
6906,3192
9534,3004
6745,6676
5637,1605
4224,5040
7733,454
140,9344
419,7704
4074,7223
887,1951
6775,1569
3089,9486
2834,641
4052,278
8944,4467
7731,5473
1477,8786
191,467
5710,4946
6886,3622
4986,2012
1154,4597
8144,3600
8912,952
2214,5467
3705,3571
688,4732
5041,6389
5046,1245
1985,2786
2432,4077
1277,3728
4969,3055
1447,8116
5997,7122
7634,712
555,5174
4110,4796
4825,4175
6485,5887
4567,5293
6516,2486
5265,2310
1289,6957
4977,6495
680,8222
941,5771
8720,586
7055,2676
2317,6720
1612,4372
5414,6969
1053,6219
1072,9347
590,2112
8738,2025
1308,8214
3790,2428
484,3912
76,4631
4851,3440
3491,5437
3461,6943
3085,4284
620,2787
3900,113
7823,5165
6524,5021
2997,5087
514,3926
4460,616
3320,6343
663,792
1817,2302
5557,6110
4246,5524
2201,8558
463,4046
2868,4513
3076,5694
6101,5734
5151,1276
479,8884
7628,944
6402,1257
7663,818
6236,7150
2895,3559
2190,6592
7843,6124
42,5380
4489,4539
968,369
2033,7284
7935,2503
1748,7426
9077,2136
5653,912
5110,4036
1236,4369
7750,308
4622,108
7557,1648
620,7078
736,2258
2192,5938
307,2188
8197,4695
4993,5625
6367,5939
3340,8800
2270,3185
5565,7464
437,4654
251,4538
6396,501
4068,5856
7660,4302
1029,1281
9075,2678
2502,5862
1663,3725
601,1669
8416,3173
3218,5008
8495,4430
6167,1634
3139,5076
8134,1780
4399,1227
1938,6295
3930,3690
5986,3701
7011,1245
1003,8821
476,926
7934,2495
8344,2484
2117,1026
7074,6235
428,4674
3367,1201
3015,5031
7740,931
8092,2047
6090,6470
7022,5614
4088,7179
1788,6892
5333,4811
5470,6312
2462,4725
1102,8681
8245,413
8297,1188
9151,2017
6034,2418
1507,188
7011,4197
3789,2515
8835,3706
2392,6783
3068,2612
5588,6212
2325,4820
6891,3366
826,1377
4550,37
4517,2441
1168,6440
306,960
1138,2725
7383,5042
3511,8892
5854,5140
5090,1576
8680,2064
2832,267
5225,3580
4244,7696
5110,3039
5347,157
659,5943
1070,1855
5454,4432
105,6538
7052,670
5249,6347
2065,4047
6479,1108
9312,3556
1440,9880
7630,3416
4714,5880
3074,1563
5144,4751
876,9926
6778,4705
640,4475
5224,4
2461,1589
3891,961
3272,439
3580,2972
5979,7416
790,1499
1593,2367
1750,8780
763,8881
5808,423
9491,800
7446,1819
8243,2879
4216,2906
687,948
6372,5467
2467,4773
3960,7325
1531,8199
2183,1676
1275,4604
213,347
5235,4615
4493,4771
2547,9106
9419,735
7077,7048
2828,3527
5356,8354
1568,199
4872,4253
5233,1275
8266,1240
5993,3505
1484,3161
1109,6267
3483,6218
441,3497
3707,6020
8875,818
1726,99
348,3418
4285,3089
469,7128
4692,6814
376,5166
3942,6518
5840,5861
6667,2641
5533,5090
1705,8131
9956,247
2800,951
3697,5132
830,1472
8459,5185
7831,2368
2472,3901
5942,746
714,9435
5,7023
3099,2388
1850,8077
2752,2229
9398,1233
2272,4754
4448,1754
7323,5823
1707,87
5565,6870
2894,6522
4371,7746
6931,1695
2168,9662
566,8370
1812,2795
52,1526
8001,2279
2672,2091
3082,2509
4715,872
5586,7572
6754,4487
5481,7829
8856,1354
2879,6447
5275,6333
5323,6253
3917,2757
1863,3667
7691,1259
5694,7714
7092,6226
5227,6211
7078,875
2681,7115
8133,350
2312,7816
2770,671
3898,1450
171,6987
263,9580
2069,5392
986,9353
575,5941
2076,8488
8280,1170
176,959
4236,6435
8197,4523
3631,7488
2130,3596
4958,3372
3612,6805
4251,8430
4952,8621
7274,2166
2973,2835
4975,4267
244,3349
1272,813
5147,7122
2363,7180
9191,1930
522,1719
6524,2543
3207,3472
2010,8466
2244,5456
4009,4903
6328,5358
2857,71
4906,3170
8859,1124
106,8992
8470,4311
644,7516
4914,4265
1294,7644
7462,4804
7631,1427
983,5214
8095,3546
8333,3309
722,5745
4630,520
3122,4212
7794,2966
3960,653
4523,5339
412,5978
1818,8096
175,5719
8698,1128
1324,9243
6323,1466
6861,1587
5980,3770
2874,9546
2028,1136
3137,6313
1345,4552
2114,6137
8128,1298
1993,2220
3251,3521
1437,1051
2901,401
4092,863
3239,1454
1629,8684
6470,6760
2824,9578
2720,6440
932,613
4395,5653
958,1931
3356,6146
1138,7024
4080,42
452,9983
2799,4581
3163,7511
5813,3866
2697,2085
4718,1976
5277,5396
6184,4557
6790,4741
1541,9811
2535,7840
4216,4922
5531,3311
520,7525
4347,1829
2599,5108
4786,3148
4555,74
2702,9565
6242,1422
2731,7920
3252,9377
5062,5847
1442,3174
5635,1767
7382,2469
1416,9414
81,4634
557,3273
3570,5948
213,5949
1077,6836
1070,2708
1070,7524
5987,7447
1686,2247
2656,9010
2049,9219
3067,7048
6770,7307
600,7566
8742,4787
2464,8458
1166,4973
5890,971
6424,1419
1867,2733
3711,2813
3114,3551
7780,2429
369,7117
1717,8212
1290,5163
6293,1695
7003,1153
3418,8180
5303,6322
3069,4134
6214,3289
3882,6011
2445,1413
2542,1142
6815,2240
1411,5155
507,4119
6319,5187
9277,1903
7280,3734
3733,7467
2316,5974
8862,572
3108,7558
5004,8593
2811,4456
981,9932
6591,2531
1644,8716
921,3242
6169,1828
7456,1299
1075,2028
8312,3276
3952,3267
593,1396
984,524
1077,7686
9153,3996
8829,1649
7180,5920
5649,7415
2506,2389
6102,3611
4867,6833
2380,1675
1762,6150
3973,219
2175,7473
1061,1269
7458,3726
4359,7763
8067,3716
8647,1692
3624,8122
5196,7919
6833,1730
5359,67
108,5703
302,4132
1145,8044
8993,202
364,4111
4234,7041
637,3377
6550,2183
4651,606
993,8053
1509,2367
1404,4327
5872,683
9917,534
8934,597
2925,3636
8138,3587
2442,5302
4420,1731
5838,5151
2276,1546
2463,3782
5800,7478
7179,2835
2517,7338
5251,5361
768,5794
6419,886
6398,422
762,8277
2760,3776
8756,476
5040,6468
604,7675
1584,439
519,7650
6293,1580
909,5908
2343,5270
1518,4399
1029,6511
6430,32
990,8217
346,4595
5009,6710
996,8916
8805,1214
4891,7378
5049,1853
4748,7530
6453,1213
2358,3870
4757,8236
3553,3680
2784,999
7092,2713
9462,3152
8012,5000
3263,593
1110,4552
9113,2011
6915,710
5682,3047
1826,7494
2464,2286
637,3899
4237,4820
1337,3896
1915,8042
4404,7669
2887,6587
9392,437
5420,5552
7614,779
2789,350
3065,5565
1120,4445
7049,6200
8015,2350
6790,1466
5636,1849
4527,2607
4834,6032
3668,8865
6807,4718
3468,2245
6981,2752
2528,9075
2408,9245
3881,3535
3567,3146
1058,3428
1916,4976
7881,2439
5374,4337
3027,5602
889,5090
1256,1965
7771,6140
4569,6836
2472,5957
2058,2105
8857,161
5846,5864
974,3435
6279,5364
4540,1081
4863,4393
7012,1488
9576,2827
2305,9013
1606,8815
210,5268
1242,7055
105,8121
4420,2643
4848,5981
2916,5213
7542,1800
7155,803
5093,305
6906,93
4351,7675
6981,672
6761,2362
4775,2358
4595,8770
2293,5495
6429,1436
5226,7842
6738,5847
2610,4476
9232,1641
4512,7004
7523,4590
7739,3214
3730,1815
4999,5800
6495,5173
3512,700
4740,4226
6712,5561
9656,2409
2892,5150
82,456
1054,1285
861,3991
5300,7013
2415,1393
2838,5890
984,6508
1327,9241
9917,43
3709,8685
2518,6724
2623,3716
2675,2378
9829,1201
3640,3817
7508,1876
6,6579
4706,2588
1548,8771
7252,6865
23,9320
3503,253
5565,4151
6922,1611
7086,1052
3332,1358
7901,1806
7547,4656
6352,3319
5982,2600
4423,7691
375,6547
592,1612
7103,200
4924,2911
1273,7601
1091,184
5632,1847
8859,2927
2738,2983
2611,5241
4189,8350
6123,1699
6342,1136
6471,4915
280,7139
7548,4348
4792,2188
6253,812
300,8212
4485,6100
791,4036
2325,6776
4233,6961
734,1493
8699,928
1395,8694
6788,4422
3615,5161
3826,5816
3947,3549
973,7661
5154,4877
8450,2588
8541,2609
2958,9040
1214,5124
8660,3807
3080,2454
7585,3125
2387,2545
4384,1725
6417,3222
5983,4857
1092,1395
4226,2226
3396,4588
866,370
3277,2541
5137,226
1203,7692
7385,2500
3654,8074
5294,993
3450,6922
7478,816
2640,2392
1703,298
1313,3807
9058,4018
5163,5676
5902,5887
4646,6215
7236,2385
4939,1336
8052,2338
5736,7564
7611,786
9599,2645
5519,4242
6222,1856
4859,7562
6303,4565
4913,6488
8320,5408
4708,2243
5871,231
3935,263
521,5780
7086,5203
6887,939
6380,396
7525,1418
1052,6274
2787,8944
3290,4792
8789,958
790,801
1812,7364
3398,6322
1529,614
492,6554
8989,3105
8042,5218
2167,297
8878,1174
2157,648
318,109
9110,2220
1227,7675
5553,7755
7222,2224
4051,5706
1134,5231
6716,3367
5004,1153
5087,7068
4845,8132
5420,5367
4185,1804
4797,8039
825,6265
6088,7108
8054,2076
1030,554
5956,6557
993,8110
558,3274
2593,2465
1626,3626
6276,6884
1995,7236
2839,7046
8866,3312
1462,6402
6957,5707
730,5216
4457,1376
3400,2127
6211,2198
6643,7343
5984,3639
5304,6122
5658,1835
9129,1965
371,3926
976,5704
3314,4705
5828,2843
531,975
1876,4816
6019,3554
8154,2002
828,2067
3950,326
978,6938
8557,2686
7244,4822
1659,228
608,5796
8791,1084
9075,2737
7419,1462
3288,8918
6502,4053
3291,8919
1717,1589
419,5751
7117,762
3924,7293
983,496
5620,1851
5824,259
4770,8304
1785,1324
2597,5234
439,2707
4095,783
798,8097
6444,599
6248,7805
600,2829
5174,3841
3763,9194
4654,559
5485,3474
5041,6579
1873,4340
274,1565
5811,6728
280,9548
9930,684
629,8873
7128,204
844,2850
2444,5944
3521,8852
945,1476
3979,2476
2589,9181
6382,5400
5250,1218
3773,4510
4384,8936
5020,5124
3496,1755
7102,6979
659,5861
1264,8121
1380,7508
3035,3445
1407,8097
2959,6306
9499,745
1841,8075
4234,3053
2180,3943
287,8788
8323,333
5499,6274
6676,4879
89,7177
987,8238
6713,4796
7444,3397
5472,6244
5452,6128
890,4496
2166,4195
524,1580
7664,4305
1457,1902
2366,7215
5093,7953
1864,1075
4594,2806
7900,4042
5271,553
590,9980
3132,1765
2178,6769
3271,8825
1017,7552
2661,7232
8440,2351
6162,7874
4475,6865
307,8137
411,6918
2842,1744
6623,6050
5837,406
5926,2766
1068,2079
4048,8542
6797,7203
4937,6672
2109,7875
1575,2542
7819,2301
6405,5291
3176,6913
632,5893
3249,4966
6136,7060
377,9374
4917,5245
6925,745
110,7752
6161,3263
8323,4294
4603,7005
1747,1274
3425,8300
4800,4354
821,4029
168,2817
6712,1804
2279,9134
729,2701
3012,8248
2081,1774
1813,6077
2376,3894
6016,3638
2167,5972
3060,1738
8187,199
278,8229
4442,5500
5921,2665
2750,64
5291,2692
6828,3580
4543,7702
4613,2523
3233,7492
3105,1247
2822,692
1609,8721
651,2914
4028,3237
6420,3878
1731,3011
6309,78
1012,3781
211,5940
492,7149
3567,389
909,7465
6567,5833
90,4042
5033,2676
4560,8167
4178,1809
3939,4404
4734,5037
4390,6301
6352,574
7893,5357
7579,1650
5873,4849
2611,9000
1506,2993
6455,5175
1483,8014
5198,3706
8261,1498
5821,2913
89,5272
6672,2096
1209,3368
3470,6753
2411,7207
7555,3344
8264,5567
4700,6058
3853,611
9495,368
5647,3273
4297,7165
3978,264
6995,615
5224,4722
5388,5274
2425,7835
8722,1401
1294,9256
8845,632
2219,3513
2498,1070
1502,4921
1946,6640
2853,6537
2634,8517
5759,5739
1012,3339
3572,5199
8253,4646
7685,5241
596,2163
4937,3177
1730,6161
2706,812
5204,7011
2982,2673
5575,4417
7074,2926
1241,4376
4515,4561
3744,1433
7077,920
5510,4314
3713,7508
5388,6937
466,1544
4563,3599
2529,7373
9923,483
2368,5481
247,9594
2016,5346
8360,4292
2993,6347
530,9323
6104,7220
2740,830
3506,8257
818,850
3371,51
3068,8390
5647,1751
3898,706
3366,1208
2265,2644
2317,375
4795,6135
1225,6226
1900,8099
835,7624
7868,5306
6971,390
1342,4931
2070,3513
5635,5177
3427,8008
5450,7591
649,5931
5152,1241
7480,6608
6118,7813
4659,1090
4395,8485
3788,8775
3899,4466
1103,3839
1715,9793
5025,4865
5923,2480
4880,4187
4576,2270
6164,3346
3372,2394
2925,6556
2398,5951
5443,3226
2237,7436
4998,8551
3498,6159
167,3997
5192,283
1704,4972
3641,5414
1786,2222
4823,5103
391,8821
2177,4684
2529,2252
381,8298
9464,3175
6194,1650
276,462
6444,7039
3019,7700
2755,470
6949,853
984,1867
7015,1291
1016,2524
8714,3427
2659,7821
8811,673
1998,8606
7626,6468
3297,2235
7940,2015
8835,64
7920,3819
2350,1555
478,9978
9672,2180
4501,489
7664,294
8691,1620
5530,2098
1235,8704
5200,7136
3063,8462
960,5084
6267,5146
2025,1831
7170,5363
2330,1714
2397,1367
244,5980
6612,2653
3499,2176
9163,2337
129,9594
1817,4290
2186,429
7038,5427
1406,3259
4050,4203
3419,2221
1286,6388
4531,6778
6431,6124
2342,7134
1870,1328
1097,1912
5462,4224
3193,5600
4794,2471
8277,2704
2157,2742
1291,4505
1315,9357
1436,8062
2259,3981
7419,1920
2724,7052
8032,1775
2000,6003
4194,44
3473,6649
841,4490
2449,4652
8842,3300
6923,6615
1747,8731
205,1105
3677,2787
7447,4878
9488,435
5053,2667
3787,6762
2469,2333
4389,8369
2130,1848
1117,3240
6687,3693
6860,1672
5863,1053
4367,1703
3979,3522
3298,1364
4888,1603
5221,7290
2823,6989
7549,4874
3588,7460
4709,254
2503,3219
8637,3605
7450,3834
2000,8612
6535,5225
551,5972
5001,7326
4515,623
378,4001
3328,207
339,6581
5753,1029
4157,4203
2370,6697
3569,3193
3968,2257
7615,343
1128,1302
1485,2270
6970,691
5117,8061
6669,2041
4293,5592
5240,8000
4024,876
5127,3105
520,6508
1949,9326
8239,4751
2659,6639
7042,576
6451,2661
5550,7034
4981,6634
6117,2115
5678,5317
7198,5218
2164,9724
4116,5636
819,6872
7427,1313
5476,2290
5144,7969
1958,2808
2152,58
8562,1852
1890,2291
4358,8453
4024,8418
2880,6429
8501,2568
4985,4825
3969,5703
4157,2323
2540,7312
566,2641
3897,8740
5746,272
237,8321
8965,2863
5679,7735
2686,7174
1730,9413
3922,3608
4807,5189
7819,2969
2337,5256
2094,381
2300,1787
1211,1313
8361,4128
4140,3111
7594,305
3684,2679
5267,6363
3405,3160
1560,4944
5022,1702
235,5122
541,153
6427,5310
3291,5521
4482,8883
4379,3089
9361,1146
465,6485
1597,1407
6453,6219
3150,2564
6169,7208
1490,832
2913,4480
3134,4805
3665,6666
6339,1269
3593,8818
1005,3248
1579,4990
3712,3881
3889,3677
7800,4262
8673,1485
3331,690
4043,4950
4896,5976
4874,8245
5120,696
3823,7893
657,5819
669,7481
386,880
8857,842
3467,3160
4429,2741
3033,1372
1022,1201
1927,6141
2914,6552
9042,3214
2612,993
1603,787
4435,8270
158,8760
1920,3726
6366,1178
5358,7164
9063,2421
894,4023
2715,7920
5839,4168
5332,2301
8575,3902
4483,1624
4413,3810
6730,4851
4197,7831
2133,2651
7523,148
106,1625
1249,1174
4127,291
4700,4272
2017,8765
4502,6318
7768,5259
7521,4695
1651,7317
9900,300
4229,6531
6894,5669
6696,5958
6351,1285
7477,3469
6716,3732
5379,3443
4624,4314
1414,8834
698,8368
3386,775
2612,9204
2588,4585
5937,643
683,2255
8753,1920
4578,1272
2362,9186
1750,5633
7249,6121
3510,2940
6562,3655
3718,1803
5666,4054
3899,5221
4612,1179
2652,2411
5488,4283
304,5230
7236,6201
6022,2428
5854,2431
1066,8138
226,8342
9938,893
2104,2082
3997,2648
4509,1264
2032,8669
4455,818
5380,7629
2812,5835
3959,7180
6774,3572
3717,4534
7525,459
2913,7178
3487,4880
6520,4833
4735,5075
8288,5519
9447,499
2176,5384
8908,928
2945,4323
3460,6718
5692,5933
199,9899
6611,5094
1627,4948
8321,3216
1244,5757
1573,240
842,8757
7925,4182
3496,692
4471,5259
7185,2888
2100,4970
2956,7215
9310,3381
5625,7435
4833,2352
1209,7056
9186,1744
6158,1695
7122,4068
4200,4995
5086,5650
5638,4017
660,1560
2595,7312
8796,875
3547,191
4837,8277
3061,2669
8943,2600
3691,8108
7393,2174
6959,181
5072,1205
9282,3539
6003,4666
5889,2677
2930,1933
2182,5978
4671,8179
5978,3549
316,8281
135,3942
6115,4579
1973,1074
4528,2738
4996,1090
225,9968
3373,7609
5881,649
7856,5231
1269,5692
3643,8774
1828,1348
7070,3016
2752,6589
6995,1384
2136,4931
1373,7025
3906,4274
1168,6983
4768,6553
5790,6017
6193,1460
7757,256
5725,1198
6932,4628
5624,4361
131,5369
7230,4015
8581,1707
9371,1898
8833,701
6762,5610
1624,2278
5492,7761
3280,848
1710,1290
4933,1486
743,7705
5038,8162
6977,6389
5805,1085
379,6975
1375,8075
1443,7520
3179,4287
5131,623
3317,8113
1189,1796
4659,1041
290,8109
5567,3313
6340,1255
1104,3797
3579,4586
875,8189
8108,4873
6617,6603
1908,7411
2013,9367
3864,9183
3336,7452
5003,3188
1729,6322
2025,1240
6081,4804
2304,5395
344,5965
2613,9141
1821,1528
8692,2033
2639,611
4608,982
8258,990
100,9476
511,1443
9595,75
3110,9029
1723,3012
8211,1113
5669,1427
5194,3919
8154,1573
475,7145
8351,2918
1201,8683
337,9561
9520,959
5129,6439
2821,7645
5292,6149
1276,2526
278,8825
5424,6338
3934,4177
4942,4326
2169,598
7346,1590
5413,4705
5029,3251
4345,2719
8708,4804
3398,4183
8292,1023
2316,9173
1667,3179
7290,4798
2883,196
5713,2972
2015,2767
6710,1785
1438,8771
1125,5013
3565,4052
7382,4921
5124,274
4457,4822
1135,5024
7752,711
6799,1833
631,6286
3242,6958
6926,5491
2509,4020
3344,3375
3962,6562
8488,4315
5010,1504
3052,4900
1812,5666
7134,5175
1189,1776
5247,6271
3844,7313
540,5202
1079,4012
5167,952
5218,6480
9291,1268
3805,4496
1729,6085
6296,7681
1168,7477
694,8865
3884,5011
3133,2752
1396,3665
1162,8909
5745,5762
1869,4385
5802,31
2138,5505
887,4097
5589,6051
3267,5451
326,8368
2226,5981
1206,6330
339,7541
5637,7610
2020,9749
5053,761
6209,7147
6209,1227
2282,247
7452,2176
3315,3203
4548,6200
8950,2866
9343,795
1055,4594
5750,3817
6248,6255
969,1445
3270,2378
7083,6372
4964,6480
7151,709
2559,7079
2979,2563
1280,9344
755,6921
2648,2302
3098,2618
7335,4788
2697,9626
3109,5057
6465,287
4481,5456
7994,1673
2762,7248
5018,3952
6526,2427
2211,112
5064,5690
1560,8178
2397,8381
820,517
1988,1255
6651,5866
5225,3697
4835,6775
5102,1386
3263,5433
1454,7637
91,3379
3607,4610
1605,3035
8009,3625
651,5865
2970,2551
180,8704
1836,5611
6853,1264
2845,7
4053,5939
2683,7663
2658,7669
769,9420
3109,4232
687,7471
4654,8741
1583,5148
8889,924
5605,1817
261,152
8760,2061
6985,3422
4108,7309
1300,8010
306,8823
6482,175
1984,4347
4133,2238
3717,1528
6784,3595
548,9403
4073,7990
26,9926
9833,1761
6656,1857
6113,5734
2167,4628
8216,4670
5780,5205
4343,8504
3858,1263
6597,4729
3969,4140
5084,3133
1309,898
8556,4106
398,9562
438,976
1187,1115
2105,4696
5000,5065
3588,4478
2787,5664
2389,5322
8229,3038
4028,8402
7626,3154
7753,4505
1905,8675
5871,3657
3764,7423
2456,6766
1599,4931
5625,4406
628,5745
6760,2393
3152,4333
1226,5756
2522,2999
251,8863
9504,1105
5481,6158
7612,4378
4751,7384
9790,1818
7536,561
799,569
430,5921
9401,959
273,8152
1558,7484
2201,366
2019,2898
748,6281
4976,7251
3186,6242
5030,4781
6257,921
6482,931
7865,4331
5447,1910
1616,3670
2251,8708
5564,1532
2336,2454
3263,831
2536,2392
2353,3441
6345,4164
4037,3188
7211,2645
1686,6785
4128,4307
7292,5809
6621,2257
6278,5398
3704,4461
5703,6954
7930,2325
2384,7411
541,7721
5300,6152
1355,7649
3325,5477
71,9444
5714,5235
819,8845
1678,3754
3100,7573
6850,1601
6898,6397
3265,4128
4118,6402
7694,5261
5879,3625
6713,6497
1423,5187
2863,6278
2573,1115
6343,465
4770,4271
4326,8371
8343,571
379,2272
8860,254
6081,2313
6039,2298
854,4549
2510,4554
1651,6877
305,9989
4488,1143
8678,3382
5650,4295
5394,7832
4603,3728
3754,1475
2513,1287
220,5239
2098,5522
551,42
6115,2242
6284,6193
9465,688
854,9299
5598,1289
6344,4281
8735,510
133,2258
8517,4226
1255,1861
4244,2222
3312,1407
1446,6174
9221,2165
6375,5977
